Percdeleted,AvgComKarma,TotalKarma,ComUpRatio,ContainsCant,ContainsDont,ContainsEveryone,ContainsAnyone,ContainsHappy,ContainsLove,AvgComLen,AvgWordLen,AvgCommTime,VoteTime,AvgVaderSentiment,post id,sub
0.0375,25.75675676,11070,149.5945946,0.014084507,0.070422535,0.084507042,0,0.056338028,0.084507042,20.12676056,4.388383485,0.021429813,3.205784119,0.251440845,ds6zyq,gatesopencomeonin
0.009708738,43.90384615,11066,106.4038462,0.038834951,0.067961165,0.058252427,0.038834951,0.009708738,0.019417476,29.90291262,4.38538961,0.013493905,1.435803396,-0.062518447,e5e470,gatesopencomeonin
0,16.77358491,11011,69.25157233,0,0.06918239,0.025157233,0.012578616,0.037735849,0.056603774,27.13207547,4.164812239,0.0305636,2.116577389,0.321530189,gplwvk,gatesopencomeonin
0,13.4375,10974,228.625,0.020833333,0.104166667,0,0.083333333,0,0.125,45.4375,4.247592847,0.008702484,1.989605367,0.1325875,jqo1pc,gatesopencomeonin
0.013513514,20.85333333,10962,146.16,0,0.027027027,0,0,0,0.135135135,17.52702703,4.719352352,0.034304794,5.013988733,0.245745946,fddwdv,gatesopencomeonin
0.035211268,13.14074074,10957,81.16296296,0,0.053846154,0.015384615,0,0,0.007692308,12.13076923,4.265060241,0.000556914,0.045200759,-0.002026923,creubb,gatesopencomeonin
0,58.64516129,10930,176.2903226,0.016129032,0.032258065,0,0.016129032,0,0.048387097,13.46774194,4.364071856,0.000392365,0.069170072,0.096072581,c3yaz6,gatesopencomeonin
0.029411765,22.44444444,10926,63.89473684,0.042168675,0.138554217,0.006024096,0.012048193,0.024096386,0.042168675,32.51204819,4.454511766,0.004762108,0.304273644,0.191083735,d7ybms,gatesopencomeonin
0.043918919,8.715753425,10922,37.40410959,0.017921147,0.100358423,0.028673835,0.010752688,0.017921147,0.082437276,33.609319,4.287192066,0.051447247,1.924338483,0.242078136,fto5ok,gatesopencomeonin
0,31.04347826,10891,118.3804348,0.043478261,0.032608696,0,0.010869565,0.065217391,0.097826087,33.2826087,4.017635532,0.001738109,0.205758052,0.320823913,eaeh87,gatesopencomeonin
0.005813953,25.27906977,10870,63.19767442,0.01754386,0.070175439,0.01754386,0.005847953,0.005847953,0.01754386,22.06432749,4.285449245,0.039320727,2.484978492,0.108876023,hdp4ax,gatesopencomeonin
0.092105263,21.96341463,10800,131.7073171,0,0.053333333,0,0.013333333,0,0.026666667,15.54666667,4.606346484,0.000590683,0.077797327,0.115569333,e7eyvq,gatesopencomeonin
0.010869565,19.39130435,10804,58.7173913,0.038461538,0.071428571,0.016483516,0.005494505,0,0,21.63186813,4.404368809,0.00291137,0.17094806,-0.051204945,defhsp,gatesopencomeonin
0,18.31168831,10792,140.1558442,0.012987013,0.025974026,0.012987013,0.025974026,0,0,28.03896104,4.506716072,0.000942249,0.132061665,0.116398701,gxiv99,gatesopencomeonin
0.018518519,17.88888889,10779,199.6111111,0,0.018867925,0.075471698,0,0.018867925,0,33.58490566,4.220786517,0.025845771,5.159103056,0.166626415,dq2tae,gatesopencomeonin
0,16.63157895,10734,80.70676692,0.007518797,0.037593985,0.007518797,0.015037594,0.015037594,0.142857143,27.60150376,4.142467992,0.031514472,2.543431128,0.466220301,in0p30,gatesopencomeonin
0,20.81818182,10712,194.7636364,0,0.054545455,0,0,0,0,22.70909091,4.293835068,0.001525198,0.297053178,0.305498182,h9d8g3,gatesopencomeonin
0,23.95798319,10705,89.95798319,0.092436975,0.260504202,0.050420168,0.033613445,0.008403361,0.058823529,57.16806723,4.505806262,0.108170346,9.730786129,0.182794958,jaf7tr,gatesopencomeonin
0,30.62068966,10637,183.3965517,0.034482759,0.034482759,0,0,0.017241379,0.017241379,23.51724138,4.950879765,0.03094296,5.67483217,0.291356897,grlyxw,gatesopencomeonin
0,16.83870968,10631,114.311828,0,0.032258065,0.064516129,0.021505376,0.032258065,0.010752688,25.07526882,4.297169811,0.001955054,0.223485805,0.412143011,gq4gxj,gatesopencomeonin
0.007042254,45.9929078,10618,75.30496454,0.014285714,0.035714286,0,0.014285714,0.014285714,0.042857143,17.75,4.402012072,0.003840781,0.289229878,0.091180714,f8ym3r,gatesopencomeonin
0.034749035,15.4887218,10605,39.86842105,0.031128405,0.054474708,0.015564202,0.027237354,0.003891051,0.027237354,25.25680934,4.339701125,0.003822786,0.152408427,0.15753463,e6bj76,gatesopencomeonin
0.011904762,29.39583333,10598,31.54166667,0.024096386,0.078313253,0.009036145,0.009036145,0,0.024096386,29.79819277,4.71848782,0.006247742,0.197064181,0.071439157,dj4wr4,gatesopencomeonin
0.02189781,34.98507463,10582,78.97014925,0.007633588,0.099236641,0.015267176,0.007633588,0.007633588,0.022900763,30.29007634,4.636340726,0.007295733,0.576145131,0.167746565,iu7p2z,gatesopencomeonin
0.027522936,23.50892857,10503,93.77678571,0.018348624,0.091743119,0,0.027522936,0.009174312,0.018348624,21.24770642,4.573402418,0.003419157,0.32063751,0.163261468,f4396n,gatesopencomeonin
0,19.47692308,10469,161.0615385,0.030769231,0.138461538,0.015384615,0.030769231,0,0.015384615,19.30769231,4.256573705,0.011586969,1.866215072,0.056487692,e4ofxi,gatesopencomeonin
0.046296296,16.57142857,10464,93.42857143,0.018691589,0.112149533,0.037383178,0,0.028037383,0.009345794,29.77570093,4.313873195,0.039503618,3.690766617,0.287090654,ed1pyo,gatesopencomeonin
0.013333333,25.09459459,10443,141.1216216,0,0.01369863,0.01369863,0,0.04109589,0.054794521,17.46575342,4.243137255,0.004052548,0.571902151,0.176009589,hukzxx,gatesopencomeonin
0.05,21.9,10410,260.25,0,0,0,0,0,0.078947368,6.368421053,4.648760331,0.007493326,1.950138158,0.304386842,fn675j,gatesopencomeonin
0.127659574,31.94565217,10402,113.0652174,0.075,0.1625,0.05,0.025,0.0875,0.0625,62.65,4.5660415,0.000741279,0.083812848,0.4583925,hc95xt,gatesopencomeonin
0.025210084,43.55833333,10402,86.68333333,0.008547009,0.076923077,0.017094017,0.017094017,0,0.042735043,24.28205128,4.230904611,0.012407354,1.075510812,0.176040171,cqxqj2,gatesopencomeonin
0,25.60465116,10347,240.627907,0.023255814,0.023255814,0.023255814,0,0,0.046511628,18.41860465,4.133838384,0.010050173,2.418352083,0.208530233,gtmns9,gatesopencomeonin
0.025157233,31.7607362,10339,63.42944785,0.006289308,0.006289308,0,0,0,0.006289308,8.735849057,5.458603312,0.005741526,0.364181803,0.104300629,fr9458,gatesopencomeonin
0.089385475,44.55801105,10315,56.98895028,0.018181818,0.042424242,0.018181818,0.018181818,0,0,26.97575758,4.703662098,0.006731945,0.383646458,-0.060812727,h10yjd,gatesopencomeonin
0.018018018,10.90222222,10307,45.80888889,0.045248869,0.117647059,0.031674208,0.018099548,0.036199095,0.095022624,31.85067873,4.248046598,0.053086488,2.431833017,0.245058371,jrs1aa,gatesopencomeonin
0,26.6,10267,293.3428571,0,0,0,0.028571429,0.028571429,0.028571429,11.8,5.762711864,0.000357306,0.104813132,0.127337143,cuf5x6,gatesopencomeonin
0,17.18867925,10231,193.0377358,0,0.169811321,0.018867925,0,0.018867925,0.037735849,25.96226415,4.148255814,0.020644257,3.985120555,0.187684906,gqwi8b,gatesopencomeonin
0.0078125,7.4765625,10200,79.6875,0.015748031,0.078740157,0.015748031,0.031496063,0.007874016,0.086614173,34.75590551,4.324875396,0.012065057,0.961434234,0.344369291,iuj3i2,gatesopencomeonin
0,21.28282828,10197,103,0.01010101,0.080808081,0.050505051,0.01010101,0.03030303,0.03030303,29.55555556,4.37593985,0.02678511,2.758866368,0.3339,gk77r8,gatesopencomeonin
0.036630037,10.58823529,10146,37.30147059,0.022900763,0.095419847,0.003816794,0.019083969,0.019083969,0.072519084,32.03053435,4.587821735,0.016685086,0.622378259,0.292841985,iz4pp9,gatesopencomeonin
0.023952096,31.55952381,10145,60.38690476,0.018292683,0.036585366,0,0.012195122,0.012195122,0.030487805,16.70121951,4.679079956,0.006975957,0.421256461,0.304756707,ecuhdg,gatesopencomeonin
0.008849558,16.01769912,10147,89.79646018,0.098214286,0.25,0.035714286,0.017857143,0.026785714,0.0625,42.375,4.228613569,0.049474245,4.442612065,0.3423625,isiue1,gatesopencomeonin
0,29.41666667,10112,120.3809524,0,0,0.023809524,0.011904762,0,0,6.69047619,5.042704626,0.006109017,0.735409268,0.061739286,e6v0e6,gatesopencomeonin
0.00456621,21.26267281,10095,46.52073733,0.00462963,0.050925926,0.00462963,0.00462963,0.009259259,0.041666667,15.63888889,4.0562463,0.000862708,0.040133803,0.013651852,dbcciy,gatesopencomeonin
0.008438819,15.38493724,10074,42.15062762,0.016877637,0.109704641,0.037974684,0.012658228,0.008438819,0.021097046,40.86919831,4.567210407,0.004525444,0.190750296,0.187236709,dlg3fi,gatesopencomeonin
0.013333333,25.73684211,10070,132.5,0.08,0.146666667,0,0.013333333,0,0.013333333,21.98666667,4.268041237,0.001674916,0.221926418,0.153634667,geayyh,gatesopencomeonin
0.016853933,24.22777778,10057,55.87222222,0.033898305,0.152542373,0.016949153,0.028248588,0.011299435,0.04519774,29.87570621,4.205559758,0.001133375,0.063324203,0.222348588,chlyt4,gatesopencomeonin
0.012048193,20.39285714,10037,119.4880952,0,0.084337349,0.024096386,0,0.012048193,0.072289157,22.71084337,4.823342175,0.001237638,0.147883049,0.033144578,dguyq1,gatesopencomeonin
0.150537634,33.16853933,10039,112.7977528,0.04,0.053333333,0,0.013333333,0,0.013333333,22.62666667,4.440188568,0.007917609,0.89308855,0.04314,hv7svi,gatesopencomeonin
0.078947368,70.475,9991,249.775,0,0,0,0,0.027027027,0,10.13513514,4.4,0.001474288,0.368240161,0.123164865,f8oocm,gatesopencomeonin
0.082474227,12.10034602,9960,34.46366782,0.022641509,0.052830189,0.01509434,0.003773585,0.00754717,0.026415094,25.8,4.264443469,0.008856518,0.305228104,0.246726038,ied66s,gatesopencomeonin
0,10.21118012,9969,61.91925466,0.01242236,0.037267081,0.02484472,0.00621118,0.01863354,0.111801242,28.73291925,4.838305231,0.034314457,2.124725591,0.219517391,hwbfrs,gatesopencomeonin
0,23.1372549,9929,194.6862745,0,0.078431373,0,0,0,0.039215686,21.94117647,4.167113494,0.000208489,0.040589892,-0.066545098,cyje7w,gatesopencomeonin
0.032142857,16.3122807,9911,34.7754386,0.054347826,0.206521739,0.039855072,0.061594203,0.010869565,0.057971014,45.40217391,4.438432687,0.037104785,1.29033518,0.203425,ev00mu,gatesopencomeonin
0.108108108,28.26767677,9881,49.9040404,0.028089888,0.191011236,0.033707865,0.016853933,0.02247191,0.016853933,45.12921348,4.480268891,0.060782498,3.033292232,0.121907865,fbt2rw,gatesopencomeonin
0,45.74712644,9870,113.4482759,0,0.011494253,0,0,0,0.022988506,19.13793103,4.443243243,0.010562205,1.198263913,0.177625287,eg9laq,gatesopencomeonin
0.007067138,15.95789474,9858,34.58947368,0.021201413,0.109540636,0,0.010600707,0.010600707,0.056537102,34.40989399,4.614089135,0.00152411,0.05271818,0.145587633,c9l6rq,gatesopencomeonin
0.015544041,26.30051813,9839,50.97927461,0.015789474,0.121052632,0.015789474,0.010526316,0,0.036842105,24.22631579,4.444492722,0.006609815,0.336963595,0.299212632,fuh6nw,gatesopencomeonin
0.047120419,25.34408602,9829,52.84408602,0.016949153,0.056497175,0.016949153,0.02259887,0.02259887,0.005649718,24.73446328,4.56898127,0.029397199,1.553468132,0.180914124,fjdm0e,gatesopencomeonin
0,25.77884615,9785,94.08653846,0,0.086538462,0.009615385,0.009615385,0.028846154,0.125,22.20192308,4.315721091,0.0032645,0.307145488,0.246634615,f6bbdb,gatesopencomeonin
0.112244898,13.9266055,9780,89.72477064,0.06122449,0.12244898,0.091836735,0.051020408,0.040816327,0.030612245,49.46938776,4.327145215,0.030491927,2.735881165,0.258461224,eu5g59,gatesopencomeonin
0.052631579,19.46956522,9775,85,0.018348624,0.04587156,0.018348624,0.018348624,0.009174312,0.036697248,20.78899083,4.583406884,0.023447695,1.993054045,0.296879817,fkphms,gatesopencomeonin
0.361952862,7.888454012,9776,19.13111546,0.037162162,0.175675676,0.016891892,0.02027027,0.010135135,0.013513514,39.19932432,4.535206412,0.004150863,0.079410637,0.069576689,i9jngw,gatesopencomeonin
0.019230769,21.49038462,9767,93.91346154,0.019607843,0.029411765,0,0,0,0.039215686,23.75490196,4.205117623,0.022753212,2.136832855,0.219520588,dtfewr,gatesopencomeonin
0.007874016,11.88095238,9755,77.42063492,0,0.112,0.04,0.056,0.024,0.056,29.832,4.506033789,0.045454819,3.519140928,0.0914256,jij6eh,gatesopencomeonin
0.036363636,37.25454545,9746,177.2,0,0.113207547,0.018867925,0.037735849,0.018867925,0.018867925,23.49056604,4.351004016,0.003010507,0.533461782,0.165981132,ekp4r2,gatesopencomeonin
0.015873016,40.06349206,9727,154.3968254,0.032258065,0.048387097,0.048387097,0.016129032,0.032258065,0.129032258,31.58064516,4.378447395,0.001525751,0.235571156,0.262785484,j1350o,gatesopencomeonin
0.076923077,25.33333333,9729,124.7307692,0.013888889,0.027777778,0.027777778,0.041666667,0,0.083333333,18.38888889,4.521903323,0.000374805,0.046749776,0.206894444,bhjht7,gatesopencomeonin
0,34.07407407,9704,179.7037037,0,0.018518519,0,0,0,0,20.74074074,5.008928571,0.000387599,0.069653023,0.166007407,d2ub7q,gatesopencomeonin
0.032786885,20.58730159,9685,76.86507937,0.016393443,0.06557377,0.049180328,0.016393443,0.008196721,0.032786885,24.42622951,4.563087248,0.013233997,1.017232204,0.126828689,eyzxqg,gatesopencomeonin
0.027586207,13.42857143,9650,65.6462585,0,0.062937063,0.006993007,0.006993007,0.006993007,0.027972028,15.75524476,4.340434976,0.010499138,0.689229099,0.107308392,hods3d,gatesopencomeonin
0,23.05084746,9632,163.2542373,0,0.033898305,0,0,0,0.033898305,11.6779661,4.545718433,0.01159766,1.893367056,0.198018644,f8hzs3,gatesopencomeonin
0.169421488,19.92622951,9627,39.45491803,0.009852217,0.078817734,0.019704433,0.009852217,0.014778325,0.014778325,32.09852217,4.341927563,0.015873463,0.626286195,0.149751724,ewz09a,gatesopencomeonin
0.01754386,13.56709957,9610,41.6017316,0.017621145,0.088105727,0.035242291,0.039647577,0,0.039647577,26.71365639,4.489610818,0.0086132,0.358324043,0.097534802,ixpcyl,gatesopencomeonin
0.024590164,19.89256198,9616,79.47107438,0.042372881,0.076271186,0.059322034,0.025423729,0,0.016949153,30.66949153,4.717048909,0.006076687,0.482920827,0.10225339,his6jd,gatesopencomeonin
0.026217228,52.5,9587,35.24632353,0.041509434,0.105660377,0.026415094,0.018867925,0.01509434,0.00754717,54.38490566,4.659936164,0.012545547,0.442184401,0.066269811,i5ptq5,gatesopencomeonin
0.043478261,8.590021692,9569,20.75704989,0.054421769,0.113378685,0.027210884,0.027210884,0.004535147,0.054421769,39.89795918,4.451435067,0.007008637,0.145478631,0.210597052,hxyp0y,gatesopencomeonin
0.009009009,26.54954955,9561,86.13513514,0.009090909,0.045454545,0.009090909,0,0.036363636,0.072727273,31.25454545,4.238801629,0.001559722,0.134346856,0.243935455,i7m8bl,gatesopencomeonin
0,7.380952381,9533,113.4880952,0.023809524,0.047619048,0.035714286,0.035714286,0.035714286,0.035714286,29.11904762,4.261651676,0.028939239,3.284259121,0.190758333,htimx7,gatesopencomeonin
0,36.66906475,9511,68.42446043,0.021582734,0.064748201,0,0.014388489,0.014388489,0.028776978,20.83453237,4.591505525,0.00668251,0.457247158,0.186929496,ezvyxo,gatesopencomeonin
0,20.31914894,9508,202.2978723,0.021276596,0.063829787,0,0,0.042553191,0.063829787,37.91489362,4.242424242,0.034152426,6.908963195,0.142631915,emxs0l,gatesopencomeonin
0.066455696,8.460815047,9499,29.77742947,0.030201342,0.134228188,0.036912752,0.013422819,0,0.020134228,46.56375839,4.707696743,0.018265816,0.543909056,0.071786577,dt2qu9,gatesopencomeonin
0.013513514,16.32432432,9463,127.8783784,0.095890411,0.123287671,0.01369863,0,0.01369863,0.109589041,34.36986301,5.141889199,0.001767124,0.225976963,0.335682192,dbtapg,gatesopencomeonin
0.025641026,16.81672026,9455,30.40192926,0.062706271,0.069306931,0.02970297,0.02970297,0.01320132,0.00990099,27.89108911,4.4523725,0.002957216,0.08990507,-0.013010561,d6ivy8,gatesopencomeonin
0.015503876,12.68461538,9449,72.68461538,0.0390625,0.078125,0.03125,0.015625,0.0390625,0.0078125,31.3203125,4.498877526,0.003126095,0.227218986,0.15481875,edlu7c,gatesopencomeonin
0.032608696,43.02197802,9435,103.6813187,0,0.090909091,0,0.022727273,0,0.034090909,26.84090909,4.099915326,0.012575864,1.303882165,0.310918182,iap6c4,gatesopencomeonin
0.019607843,24.70512821,9408,60.30769231,0.006535948,0.032679739,0.013071895,0,0.019607843,0.019607843,19.2745098,4.414038657,0.003523282,0.212481,0.12676732,e73i5k,gatesopencomeonin
0.011235955,32.86516854,9381,105.4044944,0.011363636,0.022727273,0,0,0,0.079545455,13.72727273,4.977649007,0.013471955,1.420004592,0.040744318,f5y8ac,gatesopencomeonin
0.265217391,16.68617021,9353,49.75,0.023622047,0.062992126,0,0.047244094,0.007874016,0.015748031,22.4488189,4.327955103,0.024629197,1.22530257,0.185158268,j09nfh,gatesopencomeonin
0,42.72916667,9324,97.125,0.010416667,0.09375,0,0,0,0,26.59375,4.408147278,0.003705493,0.359896015,0.197041667,ivje44,gatesopencomeonin
0,48.93382353,9311,68.46323529,0.036764706,0.029411765,0,0.022058824,0,0.022058824,12.91176471,4.289863326,0.007201044,0.49300678,0.127422794,iwikli,gatesopencomeonin
0.111111111,18.65789474,9299,244.7105263,0,0.029411765,0.058823529,0,0,0.029411765,13.70588235,4.339055794,0.00109085,0.266942377,0.189088235,cgci2g,gatesopencomeonin
0.029126214,27.91509434,9281,87.55660377,0.009708738,0.097087379,0.019417476,0,0,0.233009709,20.62135922,4.838512241,0.000528231,0.046250081,0.142225243,brni43,gatesopencomeonin
0.033175355,16.6559633,9255,42.45412844,0.028436019,0.132701422,0.042654028,0.033175355,0.004739336,0.023696682,34.80094787,4.571292387,0.006377878,0.270767232,0.027681517,dphrrq,gatesopencomeonin
0,40.18181818,9207,167.4,0.018181818,0.036363636,0,0,0.018181818,0,16.89090909,4.764262648,0.001036038,0.173432835,0.144210909,caxfab,gatesopencomeonin
0,24.33333333,9210,191.875,0,0.020833333,0,0,0.041666667,0.083333333,16.83333333,4.025990099,0.047862793,9.183673469,0.288847917,jp412l,gatesopencomeonin
0.032258065,48.375,9186,143.53125,0.016129032,0.016129032,0.032258065,0,0,0,43,4.541635409,0.035099586,5.037887444,0.262264516,htvged,gatesopencomeonin
0.101123596,24.75581395,9155,106.4534884,0.012987013,0.051948052,0.012987013,0,0,0,18.96103896,4.571232877,0.050387181,5.36389114,0.125728571,hez0z4,gatesopencomeonin
0.011764706,24.47058824,9138,107.5058824,0.035714286,0.035714286,0.023809524,0.011904762,0.023809524,0.05952381,18.95238095,4.339824121,0.000445718,0.047917346,0.227446429,cqcjf7,gatesopencomeonin
0,22.93401015,9135,46.37055838,0.010152284,0.050761421,0.015228426,0.010152284,0.005076142,0.055837563,30.23350254,4.00721961,0.010689181,0.495663285,0.332687817,e6hvu6,gatesopencomeonin
0.036764706,16.48888889,9113,67.5037037,0.046153846,0.138461538,0.046153846,0.030769231,0.007692308,0.038461538,34.61538462,4.489777778,0.048381316,3.26591805,0.100043077,ic5ngr,gatesopencomeonin
0.01754386,31.60344828,9087,156.6724138,0,0.035087719,0,0,0.035087719,0.052631579,15.10526316,4.955865273,0.027842227,4.362108969,0.160433333,e8amp8,gatesopencomeonin
0.033333333,29.4,9083,100.9222222,0,0.068965517,0.022988506,0,0,0.045977011,26.64367816,4.458584987,0.000524684,0.05295225,0.276385057,d0fn7p,gatesopencomeonin
0.032608696,26.5326087,9071,98.59782609,0.011235955,0.02247191,0.011235955,0.02247191,0.033707865,0.06741573,40.74157303,4.54467733,0.020709604,2.041921941,0.170295506,e0r4zq,gatesopencomeonin
0.021276596,11.64893617,9066,96.44680851,0.043478261,0.119565217,0.043478261,0.032608696,0.010869565,0,36.70652174,4.479419603,0.01148129,1.107333776,-0.09401087,flqvn5,gatesopencomeonin
0.02970297,5.793103448,9054,44.60098522,0.025380711,0.076142132,0.020304569,0.015228426,0.005076142,0.233502538,33.29441624,4.785180668,0.010419456,0.464717995,0.014360406,eswgu4,gatesopencomeonin
0,18.5,9036,502,0,0,0,0,0,0,9.111111111,4.140243902,0.005238624,2.629789339,0.220633333,eicswq,gatesopencomeonin
0,17.63218391,9027,103.7586207,0.057471264,0.08045977,0,0.034482759,0.011494253,0.045977011,21.83908046,4.247894737,0.008126449,0.843189117,0.30087931,jpfyu3,gatesopencomeonin
0.025641026,31.525,9022,225.55,0,0.025641026,0,0,0.051282051,0.076923077,13.23076923,4.395348837,0.009749796,2.199066457,0.332579487,do2u3j,gatesopencomeonin
0,34.62857143,8981,128.3,0.028571429,0.057142857,0.057142857,0,0,0.042857143,32.11428571,4.428825623,0.049078608,6.296785351,0.193015714,iclj7d,gatesopencomeonin
0.025641026,30.49367089,8918,56.44303797,0.012987013,0.051948052,0.025974026,0.019480519,0.019480519,0.032467532,30.6038961,4.476342033,0.001163963,0.06569763,0.304352597,ct8ozl,gatesopencomeonin
0.040983607,17.51181102,8891,70.00787402,0.032786885,0.090163934,0,0.016393443,0.008196721,0.024590164,27.5,4.201788376,0.010925138,0.764845715,0.216072131,e7aar1,gatesopencomeonin
0,23.77777778,8880,123.3333333,0,0,0.013888889,0,0,0.013888889,4.652777778,4.265671642,0.034115677,4.207600215,0.176181944,e1z57m,gatesopencomeonin
0,20.52083333,8869,184.7708333,0.020833333,0.083333333,0.020833333,0.020833333,0.041666667,0.0625,41.20833333,4.546511628,0.032790245,6.058680876,0.396797917,gdfrgx,gatesopencomeonin
0.007462687,8.083916084,8866,62,0.021126761,0.070422535,0.021126761,0.014084507,0,0.091549296,16.85211268,4.302966987,0.002236568,0.138667209,0.238023239,d4wrlm,gatesopencomeonin
0.015209125,18.10150376,8841,33.23684211,0.022900763,0.064885496,0.015267176,0.011450382,0.007633588,0.019083969,31.8740458,4.571548318,0.007154602,0.237796383,0.115750382,eds0qo,gatesopencomeonin
0.04,38.26923077,8844,340.1538462,0,0,0,0,0,0,19.32,5.472049689,0.006918359,2.353306399,0.05854,d0nylf,gatesopencomeonin
0.107476636,17.5,8836,43.31372549,0.022099448,0.066298343,0.049723757,0.027624309,0.022099448,0.016574586,43.86187845,4.563421086,0.001676578,0.072618838,0.023595028,exwfee,gatesopencomeonin
0.125,29.09090909,8802,160.0363636,0.020833333,0.0625,0.020833333,0.020833333,0.041666667,0.020833333,19.02083333,4.422782037,0.004647292,0.743735662,0.14570625,djeudp,gatesopencomeonin
0.012195122,26.6097561,8747,106.6707317,0,0.098765432,0.024691358,0.012345679,0,0.024691358,18.50617284,4.515010007,0.000619567,0.066089697,0.150697531,dctqae,gatesopencomeonin
0,24.61538462,8735,223.974359,0.051282051,0.128205128,0,0,0,0.051282051,19.12820513,4.112600536,0.006914546,1.548681065,0.130910256,iym7hg,gatesopencomeonin
0.019047619,9.32038835,8724,84.69902913,0.02970297,0,0,0,0.00990099,0.00990099,18.05940594,4.350877193,0.0145775,1.234700112,0.129364356,djrele,gatesopencomeonin
0.057142857,27.31428571,8719,249.1142857,0.090909091,0,0,0,0,0,10.6969697,4.580736544,0.034203069,8.52047298,-0.017130303,fbdzn8,gatesopencomeonin
0.033898305,31.71900826,8711,71.99173554,0,0.008547009,0,0,0,0.025641026,15.23076923,4.872053872,0.001181378,0.085049464,0.184136752,cz2tk2,gatesopencomeonin
0,20.53658537,8693,70.67479675,0.056910569,0.113821138,0.040650407,0.024390244,0.113821138,0.113821138,38.33333333,4.124284199,0.007007808,0.495275427,0.436120325,ezr3x0,gatesopencomeonin
0.029411765,33.9804878,8672,42.30243902,0.005025126,0.145728643,0.040201005,0.025125628,0.010050251,0.005025126,33.29648241,4.580138847,0.001360965,0.057572144,0.246457286,bt7u8i,gatesopencomeonin
0.01,10.73267327,8665,42.8960396,0.03,0.06,0.015,0.005,0.005,0.02,18.48,4.318181818,0.001175186,0.05041083,0.119665,bu3p02,gatesopencomeonin
0,20.5915493,8634,121.6056338,0.014084507,0.267605634,0.014084507,0.070422535,0.028169014,0.056338028,37.23943662,4.200075643,0.029185479,3.549118612,0.299240845,goxqu2,gatesopencomeonin
0.021943574,11.38343558,8611,26.41411043,0.021943574,0.188087774,0.056426332,0.047021944,0.012539185,0.018808777,42.62068966,4.602162401,0.01046885,0.276525369,0.21234326,hedj5b,gatesopencomeonin
0,35.4122807,8608,75.50877193,0.01754386,0.00877193,0.035087719,0.01754386,0,0.00877193,25.30701754,4.503986135,0.019032938,1.437153741,0.066714912,jq5wc1,gatesopencomeonin
0,18.51111111,8609,191.3111111,0.088888889,0.066666667,0.044444444,0.022222222,0,0,41.42222222,4.118025751,0.009527674,1.822749969,-0.125897778,dr7hl6,gatesopencomeonin
0.043478261,18.5106383,8598,182.9361702,0,0.044444444,0,0.022222222,0,0,24.28888889,4.555352242,0.02239695,4.097212294,0.098648889,ejg2mt,gatesopencomeonin
0.024390244,17.47619048,8583,204.3571429,0.048780488,0.12195122,0.024390244,0.024390244,0.024390244,0.073170732,43.07317073,4.140430351,0.008497122,1.736447596,0.329639024,g4la8j,gatesopencomeonin
0.006944444,24.60416667,8563,59.46527778,0.020979021,0.041958042,0.013986014,0,0.006993007,0.027972028,13.11188811,4.368533333,0.009292881,0.552603727,0.14456993,he3vm3,gatesopencomeonin
0,13.65,8552,427.6,0,0.05,0,0,0,0,10.9,4.899082569,0.000717533,0.306817101,0.1266,idud0t,gatesopencomeonin
0.123931624,28.45,8550,32.88461538,0.047619048,0.069264069,0.012987013,0.017316017,0.038961039,0.025974026,29.53679654,4.198153305,0.026444577,0.869619757,0.157932035,dz7b4p,gatesopencomeonin
0,12.93333333,8529,189.5333333,0.022222222,0.133333333,0,0.022222222,0,0.022222222,26.37777778,4.428812131,0.011196954,2.122196096,0.295135556,guimh2,gatesopencomeonin
0.007936508,15,8509,67,0.023809524,0.023809524,0.015873016,0.007936508,0,0.103174603,24.45238095,4.438493995,0.003904947,0.261631438,0.122312698,dhsj7a,gatesopencomeonin
0,8.378947368,8506,89.53684211,0.021052632,0.094736842,0.010526316,0.010526316,0,0.063157895,18.07368421,4.155503786,0.006818639,0.610519365,0.1242,d1c9wv,gatesopencomeonin
0.023809524,21.952,8481,67.848,0.032786885,0.040983607,0.016393443,0,0.008196721,0.008196721,28.13114754,4.195804196,0.028437421,1.929422114,0.251415574,ieo4jl,gatesopencomeonin
0.017857143,8.017857143,8456,151,0,0.018181818,0.018181818,0,0,0.236363636,7.781818182,4.007009346,0.00296197,0.447257533,0.325414545,fpcry8,gatesopencomeonin
0.136986301,10.67605634,8444,118.9295775,0.016393443,0.016393443,0,0,0,0,16.16393443,4.487829615,0.024149797,2.872125125,0.072893443,f2qsmb,gatesopencomeonin
0,25.05,8443,211.075,0,0.075,0,0,0,0,22.85,4.271334792,0.005417008,1.143394974,0.07537,i8kg4a,gatesopencomeonin
0.019417476,33.38834951,8409,81.6407767,0.02970297,0.02970297,0.01980198,0,0,0.04950495,22.30693069,4.684420772,0.00287379,0.234618479,0.183556436,do97ft,gatesopencomeonin
0.050420168,17.36290323,8347,67.31451613,0.016949153,0.06779661,0.008474576,0.033898305,0.016949153,0.059322034,38.48305085,4.398590619,0.011177045,0.752377375,0.220844915,hiidq8,gatesopencomeonin
0.031007752,18.27272727,8316,63,0.015625,0.0546875,0.046875,0.046875,0,0.03125,28.640625,4.645390071,0.009323779,0.587398065,-0.020871875,i7873u,gatesopencomeonin
